"","var_niv_digit","var_tam_forca","var_tam_clientela","var_interdep_bases","var_interdep_svc","var_complex_amb_exec","var_complex_amb_fed","var_discricion_tec","var_discricion_agend","var_centrado_user","var_percep_util","var_alinha_TI","var_fat_res_leg","var_fat_infra","var_fat_integra","var_fat_rec_fin","var_fat_rec_hum","var_fat_priorir","var_fa1_div_digit","var_fat_res_int","var_fat_res_ext","v_id","v_Q002","v_Q003","v_Q001","v_adm_dir_ind","v_orgao_central","v_Q005","v_Q007_SQ025","v_Q007_SQ002","v_Q007_SQ003","v_Q007_SQ005","v_Q007_SQ006","v_Q007_SQ007","v_Q007_SQ026","v_Q007_SQ008","v_Q007_SQ009","v_Q007_SQ010","v_Q007_SQ011","v_Q007_SQ012","v_Q007_SQ013","v_Q007_SQ014","v_Q007_SQ015","v_Q007_SQ016","v_Q007_SQ017","v_Q007_SQ018","v_Q007_SQ019","v_Q007_SQ020","v_Q007_SQ022","v_Q007_SQ023","v_Q007_r467sq0","v_Q007_outros","v_Q008_SQ002","v_Q008_SQ003","v_Q008_SQ004","v_Q008_SQ005","v_Q008_SQ006","v_Q008_SQ007","v_Q008_SQ008","v_Q008_SQ009","v_Q008_SQ010","v_Q008_outros","v_Q009_SQ001","v_Q009_SQ002","v_Q009_SQ003","v_Q009_SQ004","v_Q009_SQ005","v_Q009_SQ006","v_Q009_SQ007","v_Q009_SQ008","v_Q009_outros","v_Q0097","v_Q0098","v_Q0099","v_Q00912_SQ001","v_Q00912_SQ002","v_Q00912_SQ003","v_Q00912_SQ004","v_Q00912_SQ005","v_Q00912_SQ006","v_Q00912_SQ007","v_Q00912_SQ024","v_Q00912_SQ009","v_Q00912_Comrcio","v_Q00912_SQ011","v_Q00912_SQ012","v_Q00912_SQ013","v_Q00912_SQ014","v_Q00912_SQ015","v_Q00912_SQ016","v_Q00912_SQ018","v_Q00912_SQ019","v_Q00912_outros","v_Q010","v_Q0102","v_Q011","v_Q012","v_Q013","v_Q0134","v_Q0135","v_Q0136_SQ002","v_Q0136_SQ003","v_Q0136_SQ004","v_Q0136_SQ005","v_Q0136_SQ006","v_Q0136_SQ007","v_Q0136_SQ008","v_Q0136_SQ009","v_Q0136_SQ010","v_Q0136_SQ011","v_Q0136_SQ012","v_Q0136_SQ013","v_Q014","v_Q0143_SQ002","v_Q0143_SQ003","v_Q0143_SQ004","v_Q0143_SQ005","v_Q0143_SQ006","v_Q0143_other","v_Q0144","v_Q0145","v_Q015","v_Q016_SQ001","v_Q016_SQ002","v_Q016_SQ003","v_Q016_SQ004","v_Q016_SQ005","v_Q016_outros","v_Q017","v_Q018","v_Q019_SQ001","v_Q019_SQ002","v_Q019_SQ004","v_Q019_SQ003","v_Q01941_SQ001","v_Q01941_SQ002","v_Q01941_SQ003","v_Q01941_other","v_Q020","v_Q0204","v_Q021","v_Q022","v_Q023_SQ001","v_Q023_SQ002","v_Q023_SQ003","v_Q023_SQ004","v_Q023_SQ005","v_Q024_SQ001","v_Q024_SQ002","v_Q024_SQ003","v_Q024_SQ004","v_Q024_SQ005","v_Q024_SQ006","v_Q024_SQ007","v_Q024_SQ008","v_Q024_SQ009","v_Q024_other","v_Q025","v_Q02561_SQ001","v_Q02561_SQ002","v_Q02561_SQ003","v_Q02561_SQ004","v_Q02561_SQ005","v_Q02561_SQ006","v_Q02561_SQ007","v_Q02561_SQ008","v_Q02561_SQ009","v_Q02561_other","v_Q02562_SQ001","v_Q02562_SQ002","v_Q02562_SQ003","v_Q02562_SQ004","v_Q02562_SQ005","v_Q02562_SQ006","v_Q02562_SQ007","v_Q02562_SQ008","v_Q02562_SQ009","v_Q02562_SQ010","v_Q02562_other","v_Q0256","v_Q026"
"1562","2",0.693147180559945,"1",,"2","2","2","2","0","2","1","3",,,,,,,,,,"1056","Ouvidoria SPM Secretária de Políticas para mulheres","Recebimento de denúncias de violência contra a mulher,  orientar e informar sobre ações e políticas da SPM, legislação, direitos, serviços da rede de atendimento à mulher vítima de violência, dentre outros, além de receber e encaminhar aos órgãos competentes as manifestações sobre a temática de gênero, denúncias de crimes contra a mulher, sugestões para implantação e melhoria das políticas e ações da Secretaria, elogios das ações e/ou prestação de serviços, assim como reclamações a respeito da falta ou atendimento inadequado de um serviço.","MJC","DIRETA","MJC","2","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","2","4","7",,,,,,,,,,,,,,,,,,,,"1",,,2,"1",795,"1","0","1","0","0","1","0","0","0","0","0","0","1","2",,,,,,,,,"5","1","0","0","0","0","0","1","2","0","0","0","1",,,,"0","3","","2","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","2",,,,,,,,,,,,,,,,"1",,,,,,,2
"1563","1",6.12249280951439,,"0","2","2","2","2","0","2","1","2",,,,,,,,,,"1081","Disque 180 - Central de Atendimento à Mulher","A Central de Atendimento à Mulher – Ligue 180 é um serviço essencial estabelecido pela Lei 10.714/2003, e alterado pela Lei 13.025/2014, que autoriza o poder Executivo a disponibilizar, em âmbito nacional, número telefônico destinado a atender denúncias de violências contra as mulheres.O Ligue 180 objetiva prestar uma escuta e acolhida qualificada às mulheres em situação de violência, o serviço também fornece informações sobre os direitos da mulher, sobre onde encontrar o serviço mais próximo e apropriado para o seu caso concreto, direciona a mulher à Casa da Mulher Brasileira, Centros de Referências, Delegacias de Atendimento à Mulher (DEAMs), Defensorias Públicas, Núcleos Integrados de Atendimento às Mulheres, entre outros. Além disso, registra e encaminha denúncias de violência contra a mulher aos órgão competentes, reclamações sobre o funcionamento inadequado dos serviços de atendimento, sugestões e elogios sobre esses mesmos serviços. A ligação é gratuita e o serviço funciona 24 horas por dia, todos os dias da semana. São atendidas todas as pessoas que ligam relatando eventos de violência contra a mulher. O Ligue 180 atende todo território nacional, e também, brasileiras que se encontram em 16 (dezesseis) países.","MJC","DIRETA","MJC","2","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","","","",,,,,,,,,,,,,,,,,,,,,,,456,"1",1.133345,"2",,,,,,,,,,,,,"2",,,,,,,,,"10","0","1","0","0","0","0",,"2","0","0","1","0",,,,"0","2","","2","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1",,,,,,,,,,,,,,,,,,,,,,,0
"1564","4",4.83628190695148,"1",,"2","1","2","3","0","2","1","1",,,,,,,,,,"933","Comissão de Anistia do Ministério da Justiça e","Reparação do Estado, moral e/ou financeira, por danos sofridos no período de 18 de setembro de 1946 até 05 de outubro de 1988 em razão de atos de exceção (perseguição exclusivamente política).","MJC","DIRETA","MJC","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3","3","5",,,,,,,,,,,,,,,,,,,,"2",,,126,"1",790,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","1","0","0","0","0","2","3","0","0","0","1",,,,"0","1",,"2","2","0","0","0","0","1","1","1","1","0","0","1","1","1","0","0","4",,,,,,,,,,,,,,,,,,,,,,,1
"1565","1",4.59511985013459,,,"2","3","2","1","1","1","0","2",,,,,,,,,,"1148","PROVITA","Acolhimento, transferência de território, proteção e reinserção social são algumas das ações realizadas pelo PROVITA.  Para tanto, o PROVITA paga aluguel, subsídios mensais para alimentação, transporte, cuidados pessoais. Apoia no acesso seguro às políticas públicas.","MJC","DIRETA","MJC","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","","","",,,,,,,,,,,,,,,,,,,,,,,99,"2",,"1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","2",,"6","0","0","0","0","0","1",,"1","0","0","0","1",,,,"0","2","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,,20
"1566","2",1.38629436111989,,"1","2","2","2","1","1","2","1","1",,,,,,,,,,"1076","Regularização migratória de estrangeiros - Solicitar residência para estrangeiro (permanência)","A permanência é o direito de permanecer em território brasileiro que uma pessoa nacional de estado estrangeiro adquiri quando se enquadra em uma das situações previstas na legislação. A transformação é um serviço que modifica a condição migratória inicial do estrangeiro no Brasil em residência permanente. A prorrogação autoriza a permanência do estrangeiro por um período adicional ao inicialmente concedido pelo visto.","MJC","DIRETA","MJC","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","1","7",,,,,,,,,,,,,,,,,,,,"4",,"1",4,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"8","0","0","1","0","1","0","3","1","1","0","0","0","1","1","1","0","1",,"2","2","0","0","1","0","0","1","1","0","1","0","0","1","1","0","0","2",,,,,,,,,,,"1",,,,,,,,,,,,3
"1567","3",4.46590811865458,"3","0","2","1","2","2","1","1","1","3",,,,,,,,,,"976","Consultar Documentos do Acervo do Arquivo Nacional","Acesso à informação contida em documentos públicos e privados guardados pelo Arquivo Nacional. O usuário procura o Arquivo Nacional em busca de informação contida no acervo sob sua guarda, solicita acesso aos documentos e, em alguns casos, também solicita cópias autenticadas, certidões ou transcrições dos documentos. O serviço de consultas aos documentos do acervo do Arquivo Nacional existe para prover o acesso às informações necessárias ao cidadão na defesa de seus direitos, ao governo para a tomada de decisões político-administrativas, além de contribuir para a produção de conhecimento científico e cultural.O atendimento é realizado mediante comparecimento do usuário às Salas de Consultas do Arquivo Nacional ou contato com o serviço de Atendimento a Distância a partir do qual é realizado o agendamento do acesso ao documento ou solicitada a reprodução do original ou do representante digital.","MJC","DIRETA","MJC","1","1","1","0","1","1","0","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","3","4","4","1","0","0","0","1","1","0","0","1","0","0","1","0","0","0","1","0","0","0","6","6",,87,"1",44161,"1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","1","0","2",,"6","0","1","0","0","0","0","1","2","0","0","1","0",,,,"0","3","","2","2","0","1","1","0","0","1","1","1","1","1","1","1","1","0","0","3",,,,,,,,,,,,,,,,,,,,,,,3
"1568","3",5.99146454710798,,"0","2","2","2","1","0","2","1","3",,,,,,,,,,"1132","DISQUE DIREITOS HUMANOS (DISQUE 100)","O Disque Direitos Humanos funciona diariamente, 24 horas, por dia, incluindo sábados, domingos e feriados. As ligações podem ser feitas de todo o Brasil por meio de discagem direta e gratuita, de qualquer terminal telefônico fixo ou móvel, bastando discar 100. Dentre as suas competências estão: receber, analisar e encaminhar denúncias de violações de direitos de Crianças e Adolescentes, Pessoa Idosa, Pessoa com Deficiência, população LGBT, População em Situação de Rua, entre outros.O usuário do Disque 100 geralmente busca o serviço para reportar alguma notícia de fato relacionada a violações de direitos humanos, da qual é vítima ou um terceiro. O serviço pode ser considerado como “pronto socorro” dos Direitos Humanos, pois atende também graves situações de violações que acabaram de ocorrer ou que ainda estão em curso, acionando os órgãos competentes e possibilitando o flagrante. Acata ainda situações em que há o comprometimento da rede e a única alternativa para interromper o ciclo de violações é o serviço, que registrará, analisará e encaminhará as denúncias aos órgãos de proteção e responsabilizaçãoAinda como forma de ampliação do diálogo com a sociedade, desde 2015 a Ouvidoria Nacional de Direitos Humanos tem estabelecido a política de multicanais para recebimento de denúncias, com a criação da Ouvidoria Online, canal exclusivo para recebimento de manifestações de violações ocorridas nas aplicações de internet e o Clique 100, o Disque Direitos Humanos na sua versão online. Seguindo essa linha, no ano de 2016 é lançado o Aplicativo Proteja Brasil, disponível para os Sistemas Operacionais Android e IOS. Todas as informações cadastradas na ferramenta caem na base de dados do SONDHA.","MJC","DIRETA","MJC","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","3","1","4",,,,,,,,,,,,,,,,,,,,"6",,,400,"1",350,"2",,,,,,,,,,,,,"2",,,,,,,,,"10","0","1","0","0","0","0","1","1","0","0","1","0",,,,"0","3","","2","2","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","3",,,,,,,,,,,,,,,,,,,,,,,1
"1569","4",1.6094379124341,"1","0","1","2","1","2","0","1","1","3",,,,,,,,,,"6","Consumidor.gov.br","O Consumidor.gov.br é um serviço público que permite a interlocução direta entre consumidores e empresas para solução de conflitos de consumo pela internet. O consumidor registra sua reclamação, a empresa trata e responde, a Senacon e os Procons monitoram, e por fim, o consumidor avalia o atendimento da empresa. O serviço pode ser acessado via internet ou aplicativo móvel.Monitorada pela Secretaria Nacional do Consumidor - Senacon - do Ministério da Justiça e Segurança Pública, Procons, Defensorias, Ministérios Públicos e também por toda a sociedade, esta ferramenta possibilita a resolução de conflitos de consumo de forma rápida e desburocratizada.A Secretaria Nacional do Consumidor do Ministério da Justiça e Segurança Pública é a responsável pela gestão, disponibilização e manutenção do Consumidor.gov.br, bem como pela articulação com demais órgãos e entidades do Sistema Nacional de Defesa do Consumidor que, por meio de cooperação técnica, apoiam e atuam na consecução dos objetivos do serviço.","MJC","DIRETA","MJC","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","3","1","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","6","2",,5,"1",200,"1","1","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","1","1","2",,"3","0","1","0","0","0","0","1","2","0","0","1","0",,,,"0","3","","1","1","0","0","0","0","1","1","0","1","0","0","0","1","1","0","0","4",,,,,,,,,,,,,,,,,,,,,,,3
"1570","3",1.6094379124341,,"0","2","2","2","2","0","2","1","1",,,,,,,,,,"1149","Naturalização","É o ato pelo qual uma pessoa adquire voluntariamente uma nacionalidade diferente da sua de origem","MJC","DIRETA","MJC","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3","4","6",,,,,,,,,,,,,,,,,,,,"6",,"1",5,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","1","0","0","0","0","1","2","0","0","1","0",,,,"0","1",,"2","2","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","3",,,,,,,,,,,,,,,,,,,,,,,2
"1571","4",0,,"0","2","1","2","3","0","2","1","1",,,,,,,,,,"1150","Igualdade","É o ato pelo qual o português adquire voluntariamente os mesmos direitos civis e políticos que os brasileiros devido a acordo realizado entre Brasil e Portugal.","MJC","DIRETA","MJC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3","4","6",,,,,,,,,,,,,,,,,,,,"4",,,1,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"2","0","1","0","0","0","0","1","3","0","0","1","0",,,,"0","1",,"2","2","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","4",,,,,,,,,,,,,,,,,,,,,,,1
"1572","2",6.21460809842219,,"1","2","1","1","2","0","1","1","3",,,,,,,,,,"969","Certidão de Antecedentes Criminais - CAC","A Certidão de Antecedentes Criminais é um documento que informa a existência/inexistência de registros criminais (decisão judicial condenatória com transito em julgado*) em nome de uma determinada pessoa nos sistemas informatizados da Polícia Federal.* art 20 par único Código de Processo Penal","MJC","DIRETA","MJC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","3","7",,,,,,,,,,,,,,,,,,,,"6",,,500,"1",7,"2",,,,,,,,,,,,,"1","0","0","0","0","0","0",,,"2","0","0","1","0","0","0",,"2","0","1","0","0","0","0","0","1","3","","1","2","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","2",,,,,,,,,,,"1",,,"1",,,,,,,,,1
"1573","4",0.693147180559945,"1",,"2","1","2","3","0","2","1","3",,,,,,,,,,"1080","Autorização para funcionamento de Organização Estrangeira no Brasil (OE).","Autorização de funcionamento no território brasileiro de organizações civis estrangeiras, sem fins lucrativos, que tenham sido regularmente constituídas de acordo com a legislação do seu país de origem e que pretendam funcionar no Brasil.","MJC","DIRETA","MJC","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","4","7","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1",,2,"1",16,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","1","0","0","0","0","3","3","0","0","0","1",,,,"0","3","","2","2","0","0","0","0","1","1","0","1","0","0","0","1","1","0","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1574","4",5.7037824746562,,"0","2","1","2","2","0","1","1","3",,,,,,,,,,"930","Expedição de Plano de Segurança Bancário","Após a realização de vistoria nas instalações físicas, a instituição financeira recebe uma Portaria aprovando o plano de segurança. O plano de segurança é a garantia de que as instalações das instituições financeiras estão de acordo com as regras da legislação vigente, com relação aos elementos de segurança obrigatórios, proporcionando assim uma maior segurança aos usuários e funcionários dos estabelecimentos bancários.","MJC","DIRETA","MJC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","","","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",,"5","1",300,"1",28000,"1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0",,,"5","0","0","0","1","0","0",,"2","0","0","1","0",,,,"0","3","","2","2","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1575","4",1.94591014905531,"1","0","2","1","2","3","0","2","1","3",,,,,,,,,,"1151","Qualificação como Organização da Sociedade Civil de Interesse Público (OSCIP)","Qualificar entidade, sem finalidade lucrativa e de natureza privada, como OSCIP - Organização da Sociedade Civil de Interesse Público, com a finalidade, única e exclusiva, de celebrar Termo de Parceria com o Poder Público, desde que constituída no Brasil e se encontre em funcionamento regular há, no mínimo, 3 anos, conforme objetivos sociais e normas estatutárias que atendam aos requisitos instituídos pela Lei nº 9.790/99 e Decreto nº 3.100/99. Obtida a qualificação, a entidade deverá manter atualizados os seus dados perante o Ministério da Justiça e Cidadania (MJC), relativamente ao seu endereço de sede, razão social, bem como alterações estatutárias que impliquem em mudança do seu regime de funcionamento, sob pena de cancelamento de sua qualificação. Além disso, poderá solicitar a certidão de qualificação exclusivamente para firmar Termo de Parceria. Por fim, a entidade poderá solicitar o cancelamento de sua qualificação como OSCIP.","MJC","DIRETA","MJC","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","",,,,,,,,,,,,,,,,,,,,,"2",,7,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","1","0","0","0","0","3","3","0","0","1","0",,,,"0","3","","2","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1576","4",0.693147180559945,"1","0","2","1","2","3","0","2","1","2",,,,,,,,,,"1078","Registro para executar serviço de microfilmagem.","Registro das empresas interessadas em atuar com serviços de microfilmagem. Todas as entidades, antes de microfilmar documentos, devem solicitar ao Ministério da Justiça e Cidadania sua autorização.","MJC","DIRETA","MJC","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,"2",,2,"3",,"",,,,,,,,,,,,,"2",,,,,,,,,"5","0","1","0","0","0","0","3","3","0","0","1","0",,,,"0","2","","2","2","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1577","4",1.09861228866811,,"0","2","1","2","3","0","2","1","1",,,,,,,,,,"1152","Perda da Nacionalidade Brasileira.","É o ato pelo qual uma pessoa perde voluntariamente a sua nacionalidade brasileira. Só é possível perder a nacionalidade brasileira caso a pessoa já tenha adquirido outra nacionalidade.","MJC","DIRETA","MJC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3","4","6",,,,,,,,,,,,,,,,,,,,"6",,,3,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"7","0","1","0","0","0","0","1","3","0","0","1","0",,,,"0","1",,"2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","4",,,,,,,,,,,,,,,,,,,,,,,1
"1578","4",1.09861228866811,"1","0","2","1","2","3","0","2","1","1",,,,,,,,,,"1153","Reaquisição da Nacionalidade Brasileira","É o ato pelo qual uma pessoa readquire voluntariamente a nacionalidade que tinha perdido, quando esta voltar a fixar residência no Brasil.","MJC","DIRETA","MJC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3","4","6",,,,,,,,,,,,,,,,,,,,"2",,,3,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"7","0","1","0","0","0","0","1","3","0","0","1","0",,,,"0","1",,"2","2","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","4",,,,,,,,,,,,,,,,,,,,,,,1
"1579","4",1.09861228866811,"1","0","2","1","2","3","0","2","1","1",,,,,,,,,,"1154","Reaquisição dos Direitos Políticos.","É o ato pelo qual uma pessoa readquire voluntariamente os direitos políticos que tinha perdido em razão da não prestação do serviço militar, por motivo de convicção religiosa.","MJC","DIRETA","MJC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","4",,,,,,,,,,,,,,,,,,,,,"1",,,3,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"7","0","1","0","0","0","0","1","3","0","0","1","0",,,,"0","1",,"2","2","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","4",,,,,,,,,,,,,,,,,,,,,,,1
